lokasiid,komisi,kegiatanid,kegiatanno,skpdkode,skpdnama,urusankode,urusannama,programkode,programteks,kegiatan,anggaran,vol,satuan,periode_data
0,2,110267,1,1.07.023,UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pelaksanaan Pelayanan UP. Pengujian Kendaraan Bermotor Ujung Menteng,"1,719,631,402",1,Paket,2015
0,2,110268,2,1.07.023,UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pengembangan Lajur Mekanis Ujung Menteng,"24,999,339,169",1,Paket,2015
0,2,110269,3,1.07.023,UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pembangunan Satpel PKB Jagakarsa Serta Sarana dan Prasarana dan Administrasi Perijinannya,"19,994,259,328",1,Paket,2015
0,2,110270,4,1.07.023,UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,"Perawatan, Perbaikan, Kalibrasi dan Sertifikasi alat uji PKB","817,872,000",1,Paket,2015
0,2,110271,5,1.07.023,UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Penyediaan Spare Part dan Penunjang Alat Uji PKB,"388,946,800",1,Paket,2015
0,2,110272,6,1.07.023,UPT Pusat Pengujian Kendaraan Bermotor Ujung Menteng,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Perawatan dan Pengembangan Integrasi Alat Uji PKB,"299,578,928",1,Paket,2015
0,2,110273,1,1.07.024,UPT Pusat Pengujian Kendaraan Bermotor Cilincing,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pembangunan Satpel PKB Kedaung Angke Serta Sarana dan Prasarana dan Administrasi Perijinannya,"49,906,110,354",1,Paket,2015
0,2,110274,2,1.07.024,UPT Pusat Pengujian Kendaraan Bermotor Cilincing,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pelaksanaan Pelayanan UP Pengujian Kendaraan Bermotor Cilincing,"1,669,918,277",1,Paket,2015
0,2,110275,3,1.07.024,UPT Pusat Pengujian Kendaraan Bermotor Cilincing,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,"Perawatan, Perbaikan, Kalibrasi dan Sertifikasi alat uji PKB","555,830,000",1,Paket,2015
0,2,110276,4,1.07.024,UPT Pusat Pengujian Kendaraan Bermotor Cilincing,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Penyediaan Spare Part dan Penunjang Alat Uji PKB,"543,657,400",1,Paket,2015
0,2,110277,9,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pengadaan Mobil dan Sepeda Motor Patroli,"2,988,700,000",1,Paket,2015
0,2,110278,10,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.03,Program Peningkatan Keselamatan Lalu lintas dan Angkutan,Pengadaan Sarana dan Prasarana Penanganan Kecelakaan Lalu Lintas,"2,607,768,900",1,Paket,2015
1,2,110279,1,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.04,Program Pembangunan Transportasi Ramah Lingkungan,Pembangunan Jalur Sepeda,"399,948,650",1,Paket,2015
0,2,110280,3,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.05,Program Pembangunan Angkutan Massal Berbasis Rel,Pembebasan Tanah MRT di Lebak Bulus,"17,998,369,783",1,Paket,2015
0,2,110281,1,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Koordinasi Perencanaan dan Pembangunan Sarana Prasarana Transportasi Laut/Air,"185,029,350",1,Paket,2015
0,2,110282,8,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Revitalisasi Kapal Ojeg Kepulauan Seribu,"1,202,075,000",1,Paket,2015
0,2,110283,9,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,"Penyediaan BBM, Docking dan Pelayanan Kapal Patroli 3","343,459,165",1,Paket,2015
0,2,110284,4,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Pelayanan Angkutan Perairan dan Pelabuhan,"43,189,249,175",1,Paket,2015
0,2,110285,5,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Pengadaan dan Pemeliharaan Sarana dan Prasarana Kepelabuhanan,"1,266,649,921",1,Paket,2015
0,2,110286,8,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal Catamaran 3,"162,277,225",1,Paket,2015
0,2,110287,9,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking Kapal Catamaran 2,"162,277,225",1,Paket,2015
0,2,110288,11,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Pemeliharaan instalasi air bersih UP. APK,"23,100,000",1,Paket,2015
0,2,110289,12,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,"Pembinaan, Pengembangan dan Pengawasan Pengelolaan Angkutan Perairan","919,310,000",1,Paket,2015
0,2,110290,15,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal lumba 1,"299,968,625",1,Paket,2015
0,2,110291,16,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal lumba 2,"299,968,625",1,Paket,2015
0,2,110292,17,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal patroli 1,"199,195,300",1,Paket,2015
0,2,110293,18,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal patroli 4,"126,926,800",1,Paket,2015
0,2,110294,19,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerapu 1,"149,958,050",1,Paket,2015
0,2,110295,20,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal keruk,"113,190,000",1,Paket,2015
0,2,110296,21,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerapu 2,"149,821,050",1,Paket,2015
0,2,110297,22,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerapu 3,"149,754,550",1,Paket,2015
0,2,110298,23,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerapu 4,"148,819,550",1,Paket,2015
0,2,110299,24,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerapu 5,"148,819,550",1,Paket,2015
0,2,110300,25,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerja,"135,392,675",1,Paket,2015
0,2,110301,26,1.07.019,Unit Pengelola Angkutan Perairan dan Kepelabuhanan,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Docking kapal kerapu 6,"148,819,550",1,Paket,2015
6,2,110302,1,1.07.016,Sudin Perhubungan - Kep. Seribu,1.07,Perhubungan,1.07.06,Program Pembangunan Transportasi Perairan,Perbaikan dan Peningkatan Fasilitas Dermaga di Kepulauan Seribu,"10,197,206,807",1,Paket,2015
6,2,110303,1,1.07.016,Sudin Perhubungan - Kep. Seribu,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan dan Perawatan rambu SBNP di Kepulauan Seribu,"1,211,813,073",1,Paket,2015
5,2,110304,1,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,"Pembangunan Delineator, Marka Stopline, Marka Yellow Box dan Mata Kucing/Road Stud Jakarta Timur","249,998,225",1,Paket,2015
5,2,110305,2,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Pagar Pengaman Lalu Lintas Jakarta Timur,"299,418,436",1,Paket,2015
5,2,110306,3,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Guard Rail Jakarta Timur,"299,997,962",1,Paket,2015
5,2,110307,4,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,"Pembangunan Rambu Tipe F, Rambu Portable dan Rambu Taman Lalu Lintas","249,998,239",1,Paket,2015
5,2,110308,10,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan ZOSS (Zona Selamat Sekolah) di Kecamatan Wilayah Jakarta Timur,"299,999,326",1,Paket,2015
5,2,110309,17,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pengadaan Sarana Perhubungan Jakarta Timur,"1,794,290,630",1,Paket,2015
5,2,110310,22,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan RPPJ (Rambu Pendahulu Petunjuk Jurusan) Jakarta Timur,"249,999,386",1,Paket,2015
5,2,110311,23,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Separator / Beton Pemisah Jakarta Timur,"249,227,694",1,Paket,2015
5,2,110312,24,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan / Peningkatan Halte Bus Jakarta Timur,"169,028,896",1,Paket,2015
5,2,110313,25,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Rambu Lalu Lintas di Kecamatan Wilayah Jakarta Timur,"299,999,593",1,Paket,2015
5,2,110314,26,1.07.015,Sudin Perhubungan - JAKTIM,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Cermin Lalu Lintas di Kecamatan Wilayah Jakarta Timur,"298,372,800",1,Paket,2015
0,2,110315,1,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pengadaan Sarana Prasarana Perhubungan,"7,152,012,786",1,Paket,2015
0,2,110316,12,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Akses Pejalan Kaki dari Stasiun Tanah Abang ke Pasar Blok G Tanah Abang,"38,278,613,095",1,Paket,2015
0,2,110317,13,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Guard Rail di Wilayah DKI Jakarta,"4,361,556,430",1,Paket,2015
0,2,110318,14,1.07.008,DINAS PERHUBUNGAN DAN TRANSPORTASI,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Pagar Penunjang Keselamatan di Koridor Busway dan Wilayah DKI Jakarta,"1,500,000,000",1,Paket,2015
1,2,110319,1,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Penyiapan Sarana dan Prasarana Lalu Lintas dan Angkutan Jalan Insidentil di Wilayah Jakarta Pusat,"199,935,690",1,Paket,2015
1,2,110320,2,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Pagar Lalu Lintas di Wilayah Jakarta Pusat,"196,122,341",1,Paket,2015
1,2,110321,3,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Rambu Lalu Lintas Tiang Type F di Wilayah Jakarta Pusat,"199,515,156",1,Paket,2015
1,2,110322,6,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Sarana Prasarana Zona Selamat Sekolah di Wilayah Jakarta Pusat,"199,992,369",1,Paket,2015
1,2,110323,7,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Sarana Prasarana Penunjuk Wisata di Wilayah Jakarta Pusat,"194,547,916",1,Paket,2015
1,2,110324,8,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Cermin Lalu Lintas di Wilayah Jakarta Pusat,"194,324,182",1,Paket,2015
1,2,110325,9,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Guard Rail di Wilayah Jakarta Pusat,"198,096,624",1,Paket,2015
1,2,110326,10,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Sapras Lalu Lintas di Wilayah Jakarta Pusat,"199,904,548",1,Paket,2015
1,2,110327,11,1.07.011,Sudin Perhubungan - JAKPUS,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,"Pembangunan Deliniator, Road Stud, rambu diameter 60 dan separator di Wilayah Jakarta Pusat","297,953,956",1,Paket,2015
2,2,110328,2,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Pagar Pengaman Lalu Lintas di Wilayah Jakarta Utara,"497,187,969",1,Paket,2015
2,2,110329,3,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Rambu Lalu Lintas di Wilayah Jakarta Utara,"547,074,277",1,Paket,2015
2,2,110330,4,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan/Peningkatan Halte Bus di Wilayah Jakarta Utara,"419,490,431",1,Paket,2015
2,2,110331,5,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Deliniator di Wilayah Jakarta Utara,"199,376,153",1,Paket,2015
2,2,110332,6,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Road Stud di Wilayah Jakarta Utara,"199,599,290",1,Paket,2015
2,2,110333,7,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan/Pemeliharaan Sarana dan Prasarana Zona Selamat Sekolah (ZoSS) di wilayah Jakarta Utara,"299,368,854",1,Paket,2015
2,2,110334,8,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Guardrail di Wilayah Jakarta Utara,"192,180,307",1,Paket,2015
2,2,110335,17,1.07.012,Sudin Perhubungan - JAKUT,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pengadaan Sarana Perhubungan Jakarta Utara,"1,119,966,320",1,Paket,2015
4,2,110336,1,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Rambu Petunjuk Pendahulu Jurusan (RPPJ) dan Rambu Lalu Lintas Wilayah Jakarta Selatan,"186,252,007",1,Paket,2015
4,2,110337,3,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Sarana Prasarana Penyeberangan Jalan Wilayah Jakarta Selatan,"186,663,236",1,Paket,2015
4,2,110338,4,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Cermin Lalu Lintas pada Kota Jakarta Selatan,"193,991,820",1,Paket,2015
4,2,110339,5,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Speed Trap Wilayah Kota Jakarta Selatan,"198,024,901",1,Paket,2015
4,2,110340,6,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,"Pembangunan Deliniator, Guard Rail, dan Road Stud Wilayah Jakarta Selatan","299,996,928",1,Paket,2015
4,2,110341,7,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pemarkaan Marka Jalan pada Kota Jakarta Selatan,"199,283,073",1,Paket,2015
4,2,110342,8,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Zona Selamat Sekolah di Wilayah Kota Administrasi Jakarta Selatan,"199,485,708",1,Paket,2015
4,2,110343,9,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Pagar Pengaman Lalu Lintas pada Kecamatan Cilandak dan Tebet,"197,330,951",1,Paket,2015
4,2,110344,10,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan dan Pemeliharaan Sarana Prasarana Jalur Sepeda Wilayah Jakarta Selatan,"197,741,111",1,Paket,2015
4,2,110345,11,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Mobilisasi Penggeseran/Pemindahan serta pemasangan baru Movable Concret Barier (MCB) Wilayah Jakarta Selatan,"149,704,500",1,Paket,2015
4,2,110346,12,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangun Lampu Lalu Lintas Non Jaringan,"193,147,240",1,Paket,2015
4,2,110347,13,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Peningkatan Halte Bus di wilayah Kota Jakarta Selatan,"194,258,056",1,Paket,2015
4,2,110348,14,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pemasangan Sarana Informasi Route Angkutan Umum Wilayah Kota Jakarta Selatan,"199,853,500",1,Paket,2015
4,2,110349,21,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pengadaan Sarana Perhubungan Jakarta Selatan,"1,633,958,148",1,Paket,2015
4,2,110350,25,1.07.014,Sudin Perhubungan - JAKSEL,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Jembatan Penyebrangan Orang (JPO) pada Kecamatan Mampang Prapatan dan Kebayoran Lama,"4,570,048,901",1,Paket,2015
3,2,110351,1,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan RPPJ wilayah Jakarta Barat,"755,668,254",1,Paket,2015
3,2,110352,2,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,"Pembangunan Deliniator , cermin, Guadriil dan sarana prasarana lalu lintas mendukung Road Safety Jakarta Barat","592,543,835",1,Paket,2015
3,2,110353,3,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Zona Selamat Sekolah di wilayah Jakarta Barat,"298,213,037",1,Paket,2015
3,2,110354,4,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Speed Trap di wilayah Jakarta Barat,"198,334,642",1,Paket,2015
3,2,110355,5,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Mata Kucing (Road Stud) Di Wilayah Jakarta Barat,"194,448,450",1,Paket,2015
3,2,110356,6,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Separator di Wilayah Jakarta Barat,"193,254,314",1,Paket,2015
3,2,110357,7,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Pembangunan Pagar Pemisah Jalan di Wilayah Jakarta Barat,"192,528,589",1,Paket,2015
3,2,110358,17,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.08,Program Pembangunan Sarana dan Prasarana Perhubungan,Relokasi Halte di Jl. Daan Mogot di Wilayah Jakarta Barat,"83,609,488",1,Paket,2015
3,2,110359,3,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.09,Program Peningkatan dan Pengelolaan Kantor Urusan Perhubungan,Peningkatan Administrasi Perkantoran,"849,202,365",1,Paket,2015
3,2,110360,4,1.07.013,Sudin Perhubungan - JAKBAR,1.07,Perhubungan,1.07.09,Program Peningkatan dan Pengelolaan Kantor Urusan Perhubungan,Pengadaaan Sarana Perhubungan Jakarta Barat,"1,098,664,739",1,Paket,2015
3,4,110880,19,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,Penataan Jalur Hijau Jl. Outer Ring Road Sisi Timur dan sisi Barat,"791,636,639",1,Paket,2015
3,4,110881,20,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,Penataan Jalur Hijau Pinggir Kali Mookervart dari Pesing s/d Cengkareng Drain,"1,484,960,494",1,Paket,2015
3,4,110882,21,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,Penataan Kebun Bibit Villa Kelapa Dua Kec. Kebon Jeruk,"493,781,313",1,Paket,2015
3,4,110883,23,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,Penataan Taman Hadiah Utama III E Kel. Jelambar Kec. Grogol Petamburan Tahun 2015,"499,923,810",1,Paket,2015
3,4,110884,24,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,Penataan Taman Jl. Bawang Rawa Buaya Tahun 2015,"692,293,452",1,Paket,2015
3,4,110885,25,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,"Penataan Taman Jl. Delima Kel. Tanjung Duren Selatan, Kec. Grogol Petamburan","1,044,868,868",1,Paket,2015
3,4,110886,26,1.08.023,Sudin Pertamanan dan Pemakaman - JAKBAR,1.08,Lingkungan Hidup,1.08.10,Program Pengelolaan RTH Pertamanan dan Pemakaman,Penataan Taman Segitiga Pos Pengumben Kec. Kebon Jeruk,"1,484,745,594",1,Paket,2015
